Tweet ID,Entity,Sentiment,Tweet Content
62511,Microsoft,Neutral,Has a bone to pick with TV right now 
53100,JHDesignStudio,Irrelevant,"@JHDesignStudio Uh sorry, that might be a private link #sorry "
15004,Amazon,Irrelevant,"2-3km/h over 60km/h my apologies, on an uphill, where I was trying to maintain speed up hill, and it slipped up a little high.. "
59978,studentbuddha,Neutral,@studentbuddha we do have icebergs and yellow snow ;) only in the winter though. we have lawns. 
42012,MariahCarey,Neutral,"@MariahCarey - I meant 5 questions, sorry, I got a bit nervous "
6301,shomygosh,Neutral,"@shomygosh I have done that before ~ I don't see anything wrong with it. It's just you being extra cautious, that's all. "
62814,JennRathbun,Positive,@JennRathbun Happy BDay party to your youngest!! I hope you het good weather! it was humid for my run.... nice now 
27529,Stanto,Neutral,@Stanto It is rather good isn't it.  Speaking of which.  http://bit.ly/lhIXz  When you coming to visit next? 
6088,Microsoft,Negative,gotta walk dog but its cold outside  boxer for sale must be colected in next 10 min lol
82616,scottiejen,Negative,@scottiejen How rubbish that it was closed 
68391,Netflix,Irrelevant,he always gets the train home 
75849,zackalltimelow,Irrelevant,@zackalltimelow aww. poor zackypoo. 
72450,Amazon,Irrelevant,just ate a wonderful dinner. Now I'm relaxing &amp; checking my Tweets. I weighed myself this morn' only lost 2 lbs in 1 week. 
35494,TayshawnPrinse,Negative,@TayshawnPrinse aww  wish i was there!
9056,ekaell,Neutral,"@ekaell, yes "
37053,FIFA,Irrelevant,"done with school school, got finals next week tho and start football  .... for the whole summer"
56088,joeypage,Irrelevant,@joeypage we are all partying it up on your justin.tv without you 
66675,Google,Positive,im up its 7 am.. my b-day is comming soon.. 
28339,bruquiste,Negative,"@bruquiste hi,, im good. haven't been in for a while, im pretty down cause i lost a few followers   so, where u from?"
50721,Punky82,Neutral,@Punky82 yup but if it wasnt for the trailer I never knew the movie existed 
28530,Twitter,Irrelevant,So. Very. Cold.  
33724,MaddenNFL,Irrelevant,RAM upgrade=done! FF still slow so disabling all add-ons  Not sure which ones will make the cut to be honest. It's like Sophie's Choice!
54660,FIFA,Neutral,"esx cluster...check, iSCSI SAN sees both servers...check...  T-minus 3, 2, 1... we have vMotion... the VM has cleared the tower "
23898,artixkrieger,Neutral,@artixkrieger best release EVER you guys rock!!! 
47181,chibadgirl,Irrelevant,@chibadgirl thats good mama. Im glad you had fun. Things are just not goin well my way  
95043,STUDy_Buddy,Irrelevant,@STUDy_Buddy tHAtSZ t0UgH! i KN0 H0W tHAt g0ESZ 
28248,Apple,Negative,It's funny how people think they can treat me however they want and still be friends. WRONG! I'm done with that. 5 years down the drain 
60654,Facebook,Irrelevant,Cleaning up the table with my brother. 
85693,YasminMesney,Neutral,@YasminMesney Manchester. most famous for it's rain 
35480,Facebook,Negative,"im sooooooooo tired, but i cant sleep "
95413,MaddenNFL,Neutral,"CEREAL. CEREAL. CEREAL. CEREAL. CEREAL. CEREAL. CEREAL. Yeah, I'm excited. "
68659,Facebook,Neutral,iTunes please keep playing the good stuff  http://live.bowler4ever.co.cc #squarespace
4923,Netflix,Neutral,Portfolio download site nearly compleeeeeete 
96848,Britt_W,Positive,@Britt_W Here is the Swedish people form Arvika!  http://twitpic.com/5ddyk
46907,beerth,Positive,@beerth ooh happy b-day to her haha  hope you have fun!
62369,DonnieWahlberg,Positive,@DonnieWahlberg  love you too D!!!
66442,K_Harp,Negative,@K_Harp  now u being mean to me!!
94140,Rome8806,Positive,@Rome8806  Just life in general 
51360,MaddenNFL,Positive,is excited for her friend date today 
50477,louie88,Positive,@louie88 My pleasure!  
9407,MaddenNFL,Irrelevant,"All my calendar data between my iphone and ical/entourage has disappeared  so annoying, I wish they would just sort this issue out."
62541,Stewpot,Negative,@Stewpot no crockery smashing.  it actually ended up being quite boring &amp;  now a massive thunderstorm has woken me up after 3 hours sleep
58456,JenaIsle,Irrelevant,@JenaIsle  the notice is about their new policy in accepting contributions from every country around the world 
6535,Amazon,Irrelevant,I keep getting excited that people are following me on twitter and they turn out to be spam bots. 
28245,FIFA,Neutral,tri city wasss funn!!! lolz theres a bee in my house. its been there for 3 hrs and i havta help my mom catch it now. lolz 
70119,Microsoft,Positive,Not your fault no need to say sorry  -Chad
49730,preityzinta,Irrelevant,@preityzinta  I am sad too... Had high hopes from the team...
24906,epiphanygirl,Neutral,@epiphanygirl i DM'd you girl. You can email me @ izabela@creamworld.ca Let's make it happen. 2 page spread 
42740,Sasha_xx,Irrelevant,@Sasha_xx yeah but was just making sure lolm and nowt sat at college bored  wbu?
2470,FIFA,Negative,I  keep having nightmares tonight 
92244,FIFA,Positive,"i can say for tonight, i was shaun divineys 1000 tweet  and i got a screen shot so im happy"
25211,MaddenNFL,Positive,3 new tees today! Picked by our esteemed Alumni Club! http://www.threadless.com/ 
63802,Apple,Negative,Urgh I keep looking at the Mac Mini on the Apple store  I so wish I had like ÃÂ£550 so I could get one :'(
75291,bevmost,Neutral,@bevmost - Monday ... Apple WWDC ... San Fran ... new stuff coming soon 
64107,NEEFFRESH,Negative,@NEEFFRESH All good. Im still in tip-top shape lol. Just lost a bit of muscle  When do i get to challenge you one-on-one bball
74775,Google,Irrelevant,man the swine flu is gettin worse and my city got the worse cases.  the 4th person just died from it today.
59824,zeet75,Neutral,"@zeet75 Watch the live performance of Brandon Flowers singing In A Little While with U2. I'm sure you've seen it, but it's just magical. "
67583,beatriz95,Negative,@beatriz95 I really miss you 
25340,djenero,Neutral,@djenero I have consulted the all-knowing iBall abt option c. &quot;It is decidedly so.&quot; Obey or else. 
73553,kellibaby,Positive,@kellibaby: alright sounds good to me.  *Megs*
72487,ditut,Neutral,"@ditut @pinot see, you guys have a bright kid!! n awesome technology too "
76592,Beanz4life,Positive,@Beanz4life was helping my friends pack was tiring but now im well rested!!! 
81472,CS-GO,Neutral,sweet the game is on again  time to relive the moment!
15268,MaddenNFL,Neutral,"Ilze made jummmy lunch. My stomach is singing &quot;Joyful, joyful!&quot; now "
93624,Apple,Negative,"Geez....... hockey is over with till October. And I'm bored already, don't know what to watch on TV now "
8077,Twitter,Negative,My eyes hurt... 
18388,DHughesy,Neutral,p.s @DHughesy r u about to watch home and away! gotta love ourAussie drama! Have u met any H&amp;A stars? How's the mum &amp; baby (&amp;dad) going? 
19845,iconoguy,Positive,"@iconoguy Yeah, I guess we do... I prefer the lighter beer...my fav is beer mixed with lemon, in german we call it &quot;Radler&quot; "
31950,Twitter,Irrelevant,Just found out I can't do AX this year. Yay college trips 
41572,agirlcalledm,Neutral,@agirlcalledm Good morning to you! 
57387,Amazon,Negative,hungry &amp; my neck is hurting again 
58591,Raul_Ramos,Neutral,"@Raul_Ramos Things are well in Denver, Raul. We have sunny days and fresh nights. The pool is getting filled up &amp; cannot wait to dive in "
35419,iamthemonkey,Positive,@iamthemonkey yes very simple answer 
16519,Facebook,Positive,A new pair of shutter shades  http://bit.ly/q1xo6
17092,FIFA,Negative,i'm crying... it's officially over. 
83179,Netflix,Neutral,well i think this is the first time i've ever mopped anything save for work.  i guarantee my house was dirtier than yours 
92014,Apple,Neutral,Beer is good! Sam Adams is better than PBR!! (Snickers) Just kidding Scooby! 
46716,Facebook,Negative,driving to Dayton. For the last time.   
86595,coolchic8897,Positive,@coolchic8897 your not baby!!!!! 
38252,emergencyradio,Neutral,@emergencyradio sounds great! Cant wait for them to be released! Deff one of my favorite entertainment apps hands down cures boredom easy 
58630,Google,Negative,Another loser: Going to Miss Saigon tonight... And I just lost the game  http://tinyurl.com/c3uwuz
47226,Amazon,Negative,I have never been this upset over a 85.7 
19889,MaddenNFL,Neutral,Anybody to have good tips for budget lodging in Tokyo? 
21738,JMPhotographer,Positive,"@JMPhotographer This Morning are cooking with chocolate this morning  I never knew you could - there you go huh , learning all the time .."
1568,CS-GO,Irrelevant,Aaaand back to work. 
56035,skubastevee,Irrelevant,"@skubastevee @jerry321999 It's a two-part process. Today was cleaning and getting an impression. Tomorrow, I get the inlay "
48387,Google,Positive,Learning German with Speedconkiwi 
91432,jonbischke,Positive,@jonbischke cool but I think this wins as the world's greatest cover letter:  http://bit.ly/Xgf4r  
90917,LorelieBrown,Positive,"@LorelieBrown Half of you is having a blue day, the other half a grey one "
80249,MaddenNFL,Irrelevant,had to turn on the heat 
30854,Apple,Irrelevant,Going down to 22nd Ave and Van Buren to buy some used gear off of Craigslist.... not too smart!  
41444,Amazon,Negative,just got home from work. suffered all morning sunburn blisters killing me slowly but surely 
14384,Netflix,Neutral,just bought tickets for Skunk Anansie's reunion 
95947,Twitter,Negative,"It's hot and sunny and I'm in the garden with my laptop. Which, consequently, I think is about to die of heat exhaustion. "
32454,Facebook,Negative,is enjoying a rainy day at home with the family. Soccer games canceled 
48678,BreeOlson9,Neutral,@BreeOlson9 I see your date is showing you a good time    Still want a stripper picture 
32893,travelinggreen,Neutral,@travelinggreen Aw thanks so much...appreciate the kind words! Glad you enjoy it. Hope you enjoy my updates from Poland this month. 
52146,Google,Positive,"Hanging with my girlie, havin' a great time.  "
47006,Amazon,Neutral,"It's quite cold tonight, I think it may be time for a nice single malt "
33083,Netflix,Negative,"glad the French exams over. Did math too, but got paper2 after half term. Literature+media tomorrow! "
87530,glorysevenfold,Positive,@glorysevenfold thanks for following too 
41147,Facebook,Positive,"on way back from toys r us, been 2 get some things 4 my best friends little sister its her birthday "
88978,FIFA,Negative,"huh? what's going on at the Indonesia Open? LinDan is out, and Gade too  it seems that the final will be Lee CW vs Taufik? oh~"
84495,littlemunchkin,Irrelevant,@littlemunchkin I may actually cry 
51787,Microsoft,Neutral,"Eating some mahi-mahi, mushroom/cheese ravioli, veggies and plain yogurt.  Yumms "
8844,amberndragt,Irrelevant,@amberndragt  There isn't any right now. They need to make more. Sorry. 
34927,shach7,Irrelevant,@shach7 nah I wish....I just got back a few hours ago    how was NYC ?
7134,cfl_homeless,Neutral,@cfl_homeless 50 song free download please re-tweet   http://www.reverbnation.com/djmattg
70329,EskimoJoelted,Negative,@EskimoJoelted aww..too bad  it's a bit hazy over here. and..bad news: first H1N1 case in brunei has been confirmed. how crazy is that? 
52763,andyheadworth,Neutral,@andyheadworth getting in there first before the month does it to me 
35113,MaddenNFL,Irrelevant,is lonely.... 
50811,tinkfan,Irrelevant,http://twitpic.com/6880t - @tinkfan my view of the game for #wvfn. Would rather be with ya'all. Feel ok with drug but still contagious 
8346,Google,Irrelevant,is up. throat hurtin from fa Ciggy smoke but il b ok. headed to work n a min 
74323,eckdorable,Negative,"@eckdorable ok, unc left her home all alone so I had to go over there n help her. He left her as soon as she got home "
10775,ActiveDesigns,Neutral,@ActiveDesigns Thanks 
35760,Amazon,Positive,Farkle ball was AWESOME! 
98410,FIFA,Positive,prefer South actually!  ? http://blip.fm/~4mo10
12464,K2_is_my_prince,Irrelevant,"@K2_is_my_prince | I know  I wish we won, it was really bad for us but cause it was our home ground as well. oh well, always next year !"
64302,Twitter,Irrelevant,Liam is such a loser  stop taking yourself so seriously man!!
56866,ToxicGiggle,Negative,"@ToxicGiggle In the same boat, I've ended up writing an essay on masculinity in A View from a Bridge. "
14834,ajia,Positive,@ajia P.S.S. - they can keep their pants... I don't want them! LOL! 
29584,Apple,Positive,FYI: ALL 120 PALETTES ARE THE SAME NO MATTER WHAT COMPANY THEY ARE FROM!! Except bhcosmetics.com has a 2nd edition with different colors 
68901,KTDP,Positive,@KTDP @wavetwit hahahah I like both 
75170,Microsoft,Positive,jim and pam make me smile 
3154,lissyx,Neutral,@lissyx have a hug on meeeeeee 
15594,Netflix,Irrelevant,its nw 8am and i hve ben up since 5.30 tryin to get to slep cos mel decided to ring me cos she culdnt sleep.. well gues wat nw i cnt slep 
67183,tomwilliamsboat,Negative,@tomwilliamsboat I know  so excited  xxx
40326,Sassette,Irrelevant,"@Sassette YES,it's the same as a famous or political person in the public eye all the time,humans can't sustain that pressure. #notnormal "
52541,recollection,Negative,@recollection yeah 
3529,treypearson,Positive,@treypearson happy birthday to your mother! 
50969,beaveyOne,Irrelevant,@beaveyOne I know everyone loves their iPhones...but I don't want to switch providers.  
16596,dougiemcfly,Irrelevant,@dougiemcfly sounds nice shame its raining in hull england 
18056,MaddenNFL,Irrelevant,Good morning twitterland! Monday 
13335,Noosiekins,Negative,"Haha I know @Noosiekins, I'm a total geek :-$ hehe. Haven't been able to play tho, even tho Jus preordered it for me and I got it day 1 "
44673,Microsoft,Irrelevant,where to start from 
89828,Netflix,Neutral,getting ready to head out to breakfast with Jenben and the girls  pretty sunshiney day outside!!
34298,Microsoft,Negative,Guitar was .... Painful 
42505,Facebook,Neutral,my feet are freeeeezing!! lol. 
9827,CS-GO,Positive,Dr Wentz and Prudence have arrived in SLC for baby watch.  The pressure is on. 
